CODIGO;TITULO
85394900;85394900 - - - Los demás
85395000;85395000 -  - Lamparas y tubos de diodos emisores de luz (LED)
85399000;85399000 - - PARTES:
85399010;85399010 - - - Filamentos, incluidos sus alambres conductores de soport
85399090;85399090 - - - OTRAS
8540;8540 - LAMPARAS, TUBOS Y VALVULAS ELECTRONICOS, DE CATODO CALIENTE,
85401000;85401000 - - TUBOS CATODICOS PARA APARATOS RECEPTORES DE TELEVISION,INC
85401100;85401100 - - - EN COLORES
85401200;85401200 - - - EN BLANCO Y NEGRO U OTROS MONOCROMOS
85402000;"85402000 - - Tubos para cámaras de televisión; tubos convertidores o in"
85404000;85404000 - - TUBOS PARA VISUALIZAR DATOS GRAFICOS EN COLORES, CON PARTA
85405000;85405000 - - TUBOS PARA VISUALIZAR DATOS GRAFICOS EN BLANCO Y NEGRO U O
85406000;85406000 - - Los demás tubos catódicos
85407000;85407000 - - TUBOS PARA HIPERFRECUENCAS (POR EJEMPLO:MAGNETRONES, KLIST
85407100;85407100 - - - MAGNETRONES
85407200;85407200 - - - KLISTRONES
85407900;85407900 - - - Los demás
85408000;85408000 - - LAS DEMAS LAMPARAS, TUBOS Y VALVULAS:
85408100;85408100 - - - TUBOS RECEPTORES O AMPLIFICADORES
85408900;85408900 - - - Los demás
85409000;85409000 - - PARTES:
85409100;85409100 - - - De tubos catódicos
85409900;85409900 - - - Las demás
8541;8541 - DIODOS, TRANSISTORES Y DISPOSITIVOS SEMICONDUCTORES SIMILARE
85411000;85411000 - - DIODOS, EXCEPTO LOS FOTODIODOS Y LOS DIODOS EMISORES DE LU
85412000;85412000 - - TRANSISTORES, EXCEPTO LOS FOTOTRANSISTORES:
85412100;85412100 - - - Con una capacidad de disipación inferior a 1 W
85412900;85412900 - - - Los demás
85413000;85413000 - - TIRISTORES, DIACS Y TRIACS, EXCEPTO LOS DISPOSITIVOS FOTOS
85414000;85414000 - - Dispositivos semiconductores fotosensibles, incluidas las 
85415000;85415000 - - Los demás dispositivos semiconductores
85416000;85416000 - - Cristales piezoeléctricos montados
85419000;85419000 - - PARTES
8542;8542 - CIRCUITOS INTEGRADOS Y MICROESTRUCTURAS ELECTRONICAS
85421000;85421000 - - Tarjetas provistas de un circuito integrado electrónico (t
85421200;85421200 - - - TARJETAS PROVISTAS DE UN CIRCUITO INTEGRADO ELECTRONICO(
85421300;85421300 - - - SEMICONDUCTORES DE OXIDO METALICO (TECNOLOGIAMOS)
85421400;85421400 - - - CIRCUITOS DE TECNOLOGIA BIPOLAR
85421900;85421900 - - - LOS DEMAS,INCLUIDOS LOS CIRCUITOS QUE COMBINEN TECNOLOGI
85422110;85422110 - - - - Semiconductores de óxido metálico (tecnología MOS)
85422120;85422120 - - - - Circuitos de tecnología bipolar
85422190;85422190 - - - - Otros (incluidos los circuitos que combinen tecnología
85422900;85422900 - - - Los demás
85423000;85423000 - - LOS DEMAS CIRCUITOS INTEGRADOS MONOLITICOS
85423111;85423111 - - - - - Semiconductores de sxido metalico (tecnologma MOS)
85423112;85423112 - - - - - Circuitos de tecnologma bipolar
85423119;85423119 - - - - - Otros (incluidos los circuitos que combinen tecnolog
85423120;85423120 - - - - Los demas, excepto los digitales
85423130;85423130 - - - - Circuitos integrados hmbridos
85423180;85423180 - - - - Desperdicios y desechos
85423211;85423211 - - - - - Semiconductores de sxido metalico (tecnologma MOS)
85423212;85423212 - - - - - Circuitos de tecnologma bipolar
85423219;85423219 - - - - - Otros (incluidos los circuitos que combinen tecnolog
85423220;85423220 - - - - Las demas, excepto las digitales
85423230;85423230 - - - - Circuitos integrados hmbridos
85423280;85423280 - - - - Desperdicios y desechos
85423311;85423311 - - - - - Semiconductores de sxido metalico (tecnologma MOS)
85423312;85423312 - - - - - Circuitos de tecnologma bipolar
85423319;85423319 - - - - - Otros (incluidos los circuitos que combinen tecnolog
85423320;85423320 - - - - Los demas, excepto los digitales
85423330;85423330 - - - -  Circuitos integrados hmbridos
85423380;85423380 - - - - Desperdicios y desechos
85423911;85423911 - - - - - Semiconductores de sxido metalico (tecnologma MOS)
85423912;85423912 - - - - - Circuitos de tecnologma bipolar
85423919;85423919 - - - - - Otros (incluidos los circuitos que combinen tecnolog
85423920;85423920 - - - - Los demas, excepto los digitales
85423930;85423930 - - - - Circuitos integrados hmbridos
85423980;85423980 - - - - Desperdicios y desechos
85424000;85424000 - - CIRCUITOS INTEGRADOS HIBRIDOS
85425000;85425000 - - MICROESTRUCTURAS ELECTRONICAS
85426000;85426000 - - Circuitos integrados híbridos
85427000;85427000 - - Microestructuras electrónicas
85429000;85429000 - - PARTES
8543;8543 - MAQUINAS Y APARATOS ELECTRICOS CON FUNCION PROPIA, NO EXPRES
85431000;85431000 - - ACELERADORES DE PARTICULAS:
85431100;85431100 - - - Aparatos de implantación iónica para dopar material semi
85431900;85431900 - - - Los demás
85432000;85432000 - - Generadores de señales
85433000;85433000 - - Máquinas y aparatos de galvanotecnia, electrólisis o elect
85434000;85434000 - - ELECTRIFICADORES DE CERCAS
85437010;85437010 - - - Electrificadores de cercas
85437091;"85437091 - - - - Amplificadores de media o alta frecuencia; sincronizad"
85437092;85437092 - - - - Luminarias a base de diodos emisores de luz (LED)
85437099;85437099 - - - - Los demas
85438000;85438000 - - LAS DEMAS MAQUINAS Y APARATOS:
85438100;85438100 - - - Tarjetas y etiquetas de activación por proximidad
85438900;85438900 - - - LOS DEMAS:
85438910;"85438910 - - - - AMPLIFICADORES DE MEDIA O ALTA FRECUENCIA; SINCRONIZAD"
85438990;85438990 - - - - OTROS
85439000;85439000 - - PARTES
85439010;85439010 - - - Microestucturas electrsnicas
85439090;85439090 - - - Otras
8544;8544 - HILOS, CABLES (INCLUIDOS LOS COAXIALES) Y DEMAS CONDUCTORES 
85441000;85441000 - - ALAMBRE PARA BOBINAR:
85441100;85441100 - - - DE COBRE
85441900;85441900 - - - Los demás
85442000;85442000 - - Cables y demás conductores eléctricos, coaxiales
85443000;85443000 - - JUEGOS DE CABLES PARA BUJIAS DE ENCENDIDO Y DEMAS JUEGOS D
85444000;85444000 - - LOS DEMAS CONDUCTORES ELECTRICOS PARA TENSION INFERIOR O I
85444100;85444100 - - - Provistos de piezas de conexión
85444210;85444210 - - - - Conductores elictricos para una tensisn inferior o igu
85444221;85444221 - - - - - Hilos, trenzas y cables, de cobre o aluminio (con o 
85444229;85444229 - - - - - Los demas
85444900;85444900 - - - Los demás
85444910;85444910 - - - - Conductores elictricos  para una tensisn inferior o ig
85444921;85444921 - - - - - Hilos, trenzas y cables, de cobre o aluminio (con o 
85444929;85444929 - - - - - Los demas
85445000;85445000 - - LOS DEMAS CONDUCTORES ELECTRICOS PARA TENSION SUP.A 80 V P
85445100;85445100 - - - PROVISTOS DE PIEZAS DE CONEXION:
85445110;85445110 - - - - HILOS,TRENZAS Y CABLES, DE COBRE O ALUMINIO(CON O SIN 
85445190;85445190 - - - - OTROS
85445900;85445900 - - - LOS DEMAS:
85445910;85445910 - - - - Hilos, trenzas y cables, de cobre o aluminio (con o si
85445990;85445990 - - - - Otros
85446000;85446000 - - Los demás conductores eléctricos para tensión superior a 1
85447000;85447000 - - Cables de fibras ópticas
8545;8545 - ELECTRODOS Y ESCOBILLAS DE CARBON, CARBON PARA LAMPARAS O PI
85451000;85451000 - - ELECTRODOS:
85451100;85451100 - - - DEL TIPO DE LOS UTILIZADOS EN HORNOS
85451900;85451900 - - - Los demás
85452000;85452000 - - ESCOBILLAS
85459000;85459000 - - Los demás
8546;8546 - AISLADORES ELECTRICOS DE CUALQUIER MATERIA
85461000;85461000 - - DE VIDRIO
85462000;85462000 - - De cerámica
85469000;85469000 - - Los demás
8547;8547 - PIEZAS AISLANTES TOTALMENTE DE MATERIA AISLANTE O CON SIMPLE
85471000;85471000 - - Piezas aislantes de cerámica
85472000;85472000 - - Piezas aislantes de plástico
85479000;85479000 - - Los demás
8548;8548 - DESPERDICIOS Y DESECHOS DE PILAS, BATERIAS DE PILAS O ACUMUL
85481000;85481000 - - DESPERDICIOS Y DESECHOS DE PILAS, BATERIAS DE PILAS O ACUM
85481010;85481010 - - - DE PLOMO
85481090;85481090 - - - Otros
85489000;85489000 - - LOS DEMAS
86;86 - VEHICULOS Y MATERIAL PARA VIAS FERREAS O SIMILARES, Y SUS PA
8601;8601 - LOCOMOTORAS Y LOCOTRACTORES, DE FUENTE EXTERNA DE ELECTRICID
86011000;86011000 - - DE FUENTE EXTERNA DE ELECTRICIDAD
86012000;86012000 - - De acumuladores eléctricos
8602;"8602 - LAS DEMAS LOCOMOTORAS Y LOCOTRACTORES; TENDERES"
86021000;86021000 - - Locomotoras Diesel-eléctricas
86029000;86029000 - - Los demás
8603;8603 - AUTOMOTORES PARA VIAS FERREAS Y TRANVIAS AUTOPROPULSADOS, EX
86031000;86031000 - - DE FUENTE EXTERNA DE ELECTRICIDAD
86039000;86039000 - - Los demás
8604;8604 - VEHICULOS PARA MANTENIMIENTO O SERVICIO DE VIAS FERREAS O SI
86040000;86040000 - VEHICULOS PARA MANTENIMIENTO O SERVICIO DE VIAS FERREAS O SI
8605;8605 - COCHES DE VIAJEROS, FURGONES DE EQUIPAJES, COCHES CORREO Y D
86050000;86050000 - COCHES DE VIAJEROS, FURGONES DE EQUIPAJES, COCHES CORREO Y D
8606;8606 - VAGONES PARA TRANSPORTE DE MERCANCIAS SOBRE CARRILES (RIELES
86061000;86061000 - - VAGONES CISTERNA Y SIMILARES
86062000;86062000 - - Vagones isotérmicos, refrigerantes o frigoríficos, excepto
86063000;86063000 - - Vagones de descarga automática, excepto los de las subpart
86069000;86069000 - - LOS DEMAS:
86069100;86069100 - - - CUBIERTOS Y CERRADOS
86069200;86069200 - - - ABIERTOS, CON PARED FIJA DE ALTURA SUPERIOR A 60 CM
86069900;86069900 - - - Los demás
8607;8607 - PARTES DE VEHICULOS PARA VIAS FERREAS O SIMILARES
86071000;"86071000 - - BOJES, ""BISSELS"", EJES Y RUEDAS, Y SUS PARTES:"
86071100;"86071100 - - - BOJES Y ""BISSELS"", DE TRACCION"
86071200;"86071200 - - - LOS DEMAS BOJES Y ""BISSELS"""
86071900;86071900 - - - Los demás, incluidas las partes
86072000;86072000 - - FRENOS Y SUS PARTES:
86072100;86072100 - - - FRENOS DE AIRE COMPRIMIDO Y SUS PARTES
86072900;86072900 - - - Los demás
86073000;86073000 - - Ganchos y demás sistemas de enganche, topes, y sus partes
86079000;86079000 - - LAS DEMAS:
86079100;86079100 - - - De locomotoras o locotractores
86079900;86079900 - - - Las demás
8608;"8608 - MATERIAL FIJO DE VIAS FERREAS O SIMILARES; APARATOS MECANICO"
86080000;"86080000 - MATERIAL FIJO DE VIAS FERREAS O SIMILARES; APARATOS MECANICO"
8609;8609 - CONTENEDORES (INCLUIDOS LOS CONTENEDORES CISTERNA Y LOS CONT
86090000;86090000 - CONTENEDORES (INCLUIDOS LOS CONTENEDORES CISTERNA Y LOS CONT
87;87 - VEHICULOS AUTOMOVILES, TRACTORES, VELOCIPEDOS Y DEMAS VEHICU
8701;8701 - TRACTORES (EXCEPTO LAS CARRETILLAS TRACTOR DE LA PARTIDA  87
87011000;87011000 - - MOTOCULTORES
87012000;87012000 - - TRACTORES (CABEZALES) DE CARRETERA PARA SEMIRREMOLQUES
87013000;87013000 - - TRACTORES DE ORUGAS
87019000;87019000 - - Los demás
87019100;87019100 -  - - Inferior o igual a 18 kW
87019200;87019200 -  - - Superior a 18 kW pero inferior o igual a 37 kW
87019300;87019300 -  - - Superior a 37 kW pero inferior o igual a 75 kW
87019400;87019400 -  - - Superior a 75 kW pero inferior o igual a 130 kW
87019500;87019500 -  - - Superior a 130 kW
8702;8702 - VEHICULOS AUTOMOVILES PARA TRANSPORTE DE DIEZ O MAS PERSONAS
87021000;87021000 - - CON MOTOR DE EMBOLO (PISTON), DE ENC.POR COMPRESION(DIESEL
87021010;87021010 - - - Para el transporte de 15 personas o más, conductor inclu
87021050;87021050 - - - De capacidad de transporte igual a 10  personas, incluid
87021060;87021060 - - - De capacidad de transporte superior a 10  personas pero 
87021070;87021070 - - - De capacidad de transporte superior o igual a 15  person
87021080;87021080 - - - De capacidad de transporte superior a 45   personas,   i
87021090;87021090 - - - OTROS
87022000;87022000 -  - Equipados para la propulsion con motor de embolo (piston)
87023000;87023000 -  - Equipados para la propulsion con motor de embolo (piston)
87024000;87024000 -  - Unicamente propulsados con motor electrico
87029000;87029000 - - LOS DEMAS
87029010;87029010 - - - Para el transporte de 15 personas o más, conductor inclu
87029050;87029050 - - - De capacidad de transporte igual a 10  personas, incluid
87029060;87029060 - - - De capacidad de transporte superior a 10  personas pero 
87029070;87029070 - - - De capacidad de transporte superior o igual a 15  person
87029080;87029080 - - - De capacidad de transporte superior a 45   personas,   i
87029090;87029090 - - - OTROS
87029091;87029091 - - - - Movidos por energma elictrica
87029099;87029099 - - - - Los demas
8703;8703 - AUTOMOVILES DE TURISMO Y DEMAS VEHICULOS AUTOMOVILES CONCEBI
87031000;87031000 - - VEHICULOS ESPECIALMENTE CONCEBIDOS PARA DESPLAZARSE SOBRE 
87032000;87032000 - - LOS DEMAS VEHICULOS CON MOTOR DE EMBOLO(PISTON)ALTERNATIVO
87032100;87032100 - - - DE CILINDRADA INFERIOR O IGUAL A 1,000 CM3
87032110;87032110 - - - - Vehículos propios para transitar por caminos rústicos 
87032151;87032151 - - - - - Tricimotos (trimotos)
87032152;87032152 - - - - - Cuadraciclos (cuatrimotos)
87032160;87032160 - - - - Con traccisn en las cuatro ruedas y caja de transferen
87032170;87032170 - - - - Con capacidad de transporte superior o igual a 6 perso
87032190;87032190 - - - - OTROS
87032200;87032200 - - - DE CILINDRADA SUPERIOR A 1,000 CM3 PERO INF.O IGUAL A 1,
87032210;87032210 - - - - Vehículos propios para transitar por caminos rústicos 
87032220;87032220 - - - - Vehículos para transportes especiales, tales como coch
87032251;87032251 - - - - - Ambulancias
87032252;87032252 - - - - - Carros fznebres
87032253;87032253 - - - - - Con traccisn en las cuatro ruedas y caja de transfer
87032254;87032254 - - - - - Con capacidad de transporte superior o igual a 6 per
87032259;87032259 - - - - - Los demas
87032261;87032261 - - - - - Ambulancias
87032262;87032262 - - - - - Carros fznebres
87032263;87032263 - - - - - Con traccisn en las cuatro ruedas y caja de transfer
87032264;87032264 - - - - - Con capacidad de transporte superior o igual a 6 per
87032269;87032269 - - - - - Los demas
87032290;87032290 - - - - Otros:
87032291;87032291 - - - - VEHICULOS AUTOMOVILES CON MOTOR DE HASTA - - - -1,300 
87032299;87032299 - - - - - Los demás
87032300;87032300 - - - DE CILINDRADA SUPERIOR A 1,500 CM3 PERO INFERIOR O IGUAL
87032310;87032310 - - - - Vehículos propios para transitar por caminos rústicos 
87032320;87032320 - - - - Vehículos para transportes especiales, tales como coch
87032361;87032361 - - - - - Ambulancias
87032362;87032362 - - - - - Carros fznebres
87032363;87032363 - - - - - Con traccisn en las cuatro ruedas y caja de transfer
87032364;87032364 - - - - - Con capacidad de transporte superior o igual a 6 per
87032369;87032369 - - - - - Los demas
87032371;87032371 - - - - - Ambulancias
87032372;87032372 - - - - - Carros fznebres
87032373;87032373 - - - - - Con traccisn en las cuatro ruedas y caja de transfer
87032374;87032374 - - - - - Con capacidad de transporte superior o igual a 6 per
87032379;87032379 - - - - - Los demas
87032390;87032390 - - - - Otros:
87032391;87032391 - - - - - Vehículos automóviles con motor de hasta 2,000 cm3 d
87032399;87032399 - - - - - Los demás
87032400;87032400 - - - DE CILINDRADA SUPERIOR A 3,000 CM3
87032410;87032410 - - - - Vehículos propios para transitar por caminos rústicos 
87032420;87032420 - - - - Vehículos para transportes especiales, tales como coch
87032461;87032461 - - - - - Ambulancias
87032462;87032462 - - - - - Carros fznebres
87032470;87032470 - - - - Con traccisn en las cuatro ruedas y caja de   transfer
87032480;87032480 - - - - Con capacidad de transporte superior o igual a 6  pers
87032490;87032490 - - - - OTROS
87033000;87033000 - - LOS DEMAS VEHICULOS CON MOTOR DE EMBOLO (PISTON), DE ENCEN
87033100;87033100 - - - DE CILINDRADA INFERIOR O IGUAL A 1,500 CM3
87033110;87033110 - - - - Vehículos propios para transitar por caminos rústicos 
87033120;87033120 - - - - Vehículos para transportes especiales, tales como coch
87033151;87033151 - - - - - Ambulancias
87033152;87033152 - - - - - Carros fznebres
87033153;87033153 - - - - - Con traccisn en las cuatro ruedas y caja de  transfe
87033154;87033154 - - - - - Con capacidad de transporte superior o igual a 6  pe
87033159;87033159 - - - - - Los demas
87033161;87033161 - - - - - Ambulancias
87033162;87033162 - - - - - Carros fznebres
87033163;87033163 - - - - - Con traccisn en las cuatro ruedas y caja de  transfe
87033164;87033164 - - - - - Con capacidad de transporte superior o igual a 6  pe
87033169;87033169 - - - - - Los demas
87033190;87033190 - - - - Otros:
87033191;87033191 - - - - - Vehículos automóviles con motor de hasta 1,300 cm3 d
87033199;87033199 - - - - - Los demás
87033200;87033200 - - - DE CILINDRADA SUPERIOR A 1,500 CM3 PERO INFERIOR O IGUAL
87033210;87033210 - - - - Vehículos propios para transitar por caminos rústicos 
87033220;87033220 - - - - Vehículos para transportes especiales, tales como coch
87033261;87033261 - - - - - Ambulancias
87033262;87033262 - - - - - Carros fznebres
87033263;87033263 - - - - - Con traccisn en las cuatro ruedas y caja de transfer
87033264;87033264 - - - - - Con capacidad de transporte superior o igual a 6  pe
87033269;87033269 - - - - - Los demas
87033271;87033271 - - - - - Ambulancias
87033272;87033272 - - - - - Carros fznebres
87033273;87033273 - - - - - Con traccisn en las cuatro ruedas y caja de transfer
87033274;87033274 - - - - - Con capacidad de transporte superior o igual a 6  pe
87033279;87033279 - - - - - Los demas
87033290;87033290 - - - - Otros:
87033291;87033291 - - - - - Vehículos automóviles con motor de hasta 2,000 cm3 d
87033299;87033299 - - - - - Los demás
87033300;87033300 - - - DE CILINDRADA SUPERIOR A 2,500 CM3
87033310;87033310 - - - - Vehículos propios para transitar por caminos rústicos 
87033320;87033320 - - - - Vehículos para transportes especiales, tales como coch
87033361;87033361 - - - - - Ambulancias
87033362;87033362 - - - - - Carros fznebres
87033370;87033370 - - - - Con traccisn en las cuatro ruedas y caja de  transfere
87033380;87033380 - - - - Con capacidad de transporte superior o igual a 6  pers
87033390;87033390 - - - - OTROS
87034000;87034000 -  - Los demas vehiculos, equipados para la propulsion con mot
